Length,No. of Transmits,Deletion Probability,Percentage Error,Time Taken
40,6,3.0,8.6,1.0662968158721924
40,6,10.0,79.5,1.0000624656677246
40,9,0.1,0.0,1.226682424545288
40,9,0.3,0.0,1.2494933605194092
40,9,1.0,0.0,1.234865427017212
40,9,3.0,1.4000000000000001,1.2308802604675293
40,9,10.0,60.0,1.2211520671844482
40,12,0.1,0.0,1.526705265045166
40,12,0.3,0.0,1.851025104522705
40,12,1.0,0.0,2.35695481300354
40,12,3.0,1.0,2.357496738433838
40,12,10.0,57.5,2.3270344734191895
40,15,0.1,0.0,2.8626654148101807
40,15,0.3,0.0,2.798884153366089
40,15,1.0,0.0,2.0831871032714844
40,15,3.0,0.4,1.6766588687896729
40,15,10.0,45.2,1.628075122833252
40,18,0.1,0.0,1.9253737926483154
40,18,0.3,0.0,1.9325306415557861
40,18,1.0,0.0,1.9491119384765625
40,18,3.0,0.0,1.9744253158569336
40,18,10.0,47.1,1.9141204357147217
40,21,0.1,0.0,2.2359228134155273
40,21,0.3,0.0,2.750185489654541
40,21,1.0,0.0,2.2360754013061523
40,21,3.0,0.2,2.263983726501465
40,21,10.0,41.5,2.733327865600586
40,24,0.1,0.0,4.122123718261719
40,24,0.3,0.0,4.101706027984619
40,24,1.0,0.0,4.125476121902466
40,24,3.0,0.1,3.4897031784057617
40,24,10.0,39.1,2.4151079654693604
40,27,0.1,0.0,2.701124906539917
40,27,0.3,0.0,2.7303965091705322
40,27,1.0,0.0,3.2596402168273926
40,27,3.0,0.0,2.747857093811035
40,27,10.0,33.2,3.1914258003234863
40,30,0.1,0.0,3.512512683868408
40,30,0.3,0.0,3.0339174270629883
40,30,1.0,0.0,3.4922571182250977
40,30,3.0,0.0,3.1149449348449707
40,30,10.0,35.300000000000004,3.3885905742645264
40,33,0.1,0.0,3.7071683406829834
40,33,0.3,0.0,3.6757547855377197
40,33,1.0,0.0,3.7811591625213623
40,33,3.0,0.0,3.6219582557678223
40,33,10.0,34.5,3.674621820449829
40,36,0.1,0.0,4.09085488319397
40,36,0.3,0.0,4.208400249481201
40,36,1.0,0.0,3.8866841793060303
40,36,3.0,0.0,5.0714216232299805
40,36,10.0,33.800000000000004,5.810309171676636
40,39,0.1,0.0,6.4188244342803955
40,39,0.3,0.0,3.8911147117614746
40,39,1.0,0.0,4.580960035324097
40,39,3.0,0.0,3.8384547233581543
40,39,10.0,32.4,3.701312780380249
40,42,0.1,0.0,4.579601526260376
40,42,0.3,0.0,6.8766937255859375
40,42,1.0,0.0,5.223267078399658
40,42,3.0,0.0,5.614037990570068
40,42,10.0,33.2,7.7006614208221436
40,45,0.1,0.0,7.632670164108276
40,45,0.3,0.0,5.6064934730529785
40,45,1.0,0.0,5.820847988128662
40,45,3.0,0.0,4.898811340332031
40,45,10.0,31.400000000000002,4.778731107711792
40,48,0.1,0.0,5.135831117630005
40,48,0.3,0.0,5.13141393661499
40,48,1.0,0.0,5.092497110366821
40,48,3.0,0.0,5.207761526107788
40,48,10.0,31.6,5.0007240772247314
45,3,0.1,0.1,0.6739113330841064
45,3,0.3,0.1,0.6718850135803223
45,3,1.0,4.4,0.681020975112915
45,3,3.0,24.400000000000002,0.6719920635223389
45,3,10.0,93.30000000000001,0.6690700054168701
45,6,0.1,0.0,0.9817101955413818
45,6,0.3,0.0,0.9823167324066162
45,6,1.0,0.4,0.9828710556030273
45,6,3.0,10.3,0.9891006946563721
45,6,10.0,86.4,0.9944863319396973
45,9,0.1,0.0,1.3761272430419922
45,9,0.3,0.0,1.3974027633666992
45,9,1.0,0.0,1.3795526027679443
45,9,3.0,1.5,1.3724453449249268
45,9,10.0,65.60000000000001,1.3831851482391357
45,12,0.1,0.0,1.70308518409729
45,12,0.3,0.0,1.732722520828247
45,12,1.0,0.0,1.7213408946990967
45,12,3.0,0.9,1.7083592414855957
45,12,10.0,63.6,1.6750690937042236
45,15,0.1,0.0,2.015422821044922
45,15,0.3,0.0,2.041834831237793
45,15,1.0,0.0,2.04482102394104
45,15,3.0,0.4,1.9979667663574219
45,15,10.0,54.900000000000006,1.9787817001342773
45,18,0.1,0.0,2.406257152557373
45,18,0.3,0.0,2.4150426387786865
45,18,1.0,0.0,2.373199701309204
45,18,3.0,0.4,2.3443856239318848
45,18,10.0,49.1,2.308323383331299
45,21,0.1,0.0,2.6554112434387207
45,21,0.3,0.0,2.6768360137939453
45,21,1.0,0.0,3.3694324493408203
45,21,3.0,0.1,3.5047976970672607
45,21,10.0,43.2,3.415508270263672
45,24,0.1,0.0,3.806096315383911
45,24,0.3,0.0,3.8085646629333496
45,24,1.0,0.0,3.846673011779785
45,24,3.0,0.2,3.782158851623535
45,24,10.0,46.7,3.6382269859313965
45,27,0.1,0.0,3.3886923789978027
45,27,0.3,0.0,3.209939956665039
45,27,1.0,0.0,3.299790143966675
45,27,3.0,0.0,3.2920961380004883
45,27,10.0,39.1,3.1776201725006104
45,30,0.1,0.0,3.5743255615234375
45,30,0.3,0.0,3.656512975692749
45,30,1.0,0.0,3.682624340057373
45,30,3.0,0.0,3.6710455417633057
45,30,10.0,41.2,3.6934218406677246
45,33,0.1,0.0,3.9585657119750977
45,33,0.3,0.0,3.916199207305908
45,33,1.0,0.0,3.9455933570861816
45,33,3.0,0.0,3.924736499786377
45,33,10.0,38.1,3.893735647201538
45,36,0.1,0.0,4.27354884147644
45,36,0.3,0.0,4.242055416107178
45,36,1.0,0.0,4.198269844055176
45,36,3.0,0.0,4.2701735496521
45,36,10.0,34.2,4.120620250701904
45,39,0.1,0.0,4.5408453941345215
45,39,0.3,0.0,4.598859548568726
45,39,1.0,0.0,4.574057579040527
45,39,3.0,0.0,5.305692434310913
45,39,10.0,36.6,5.674345970153809
45,42,0.1,0.0,6.192963600158691
45,42,0.3,0.0,6.145855903625488
45,42,1.0,0.0,6.368836879730225
45,42,3.0,0.0,5.007239103317261
45,42,10.0,33.2,4.736321449279785
45,45,0.1,0.0,5.4564735889434814
45,45,0.3,0.0,5.240473508834839
45,45,1.0,0.0,5.212503910064697
45,45,3.0,0.0,5.268771409988403
45,45,10.0,36.9,5.464803695678711
45,48,0.1,0.0,5.453272819519043
45,48,0.3,0.0,5.62962794303894
45,48,1.0,0.0,6.795689344406128
45,48,3.0,0.0,5.6194915771484375
45,48,10.0,32.7,5.286977291107178
50,3,0.1,0.0,0.7998559474945068
50,3,0.3,0.4,0.8098421096801758
50,3,1.0,3.8000000000000003,0.7977135181427002
50,3,3.0,27.1,0.8013701438903809
50,3,10.0,94.10000000000001,0.814643144607544
50,6,0.1,0.0,1.215636968612671
50,6,0.3,0.1,1.1641836166381836
50,6,1.0,0.5,1.1713695526123047
50,6,3.0,10.0,1.1473970413208008
50,6,10.0,87.4,1.138413906097412
50,9,0.1,0.0,1.511380910873413
50,9,0.3,0.0,1.4931681156158447
50,9,1.0,0.0,1.504368782043457
